supervised learning	missing data	{'e1ecea7998ab4c68918f18fdf64c84916c078b37': 2, 'be08c53fca35c3ac0b2bddc1585f66566ef52618': 2, '5003254a139570883b10bbaa7ca34128c77d4c89': 2}
supervised learning	fuzzy control system	{'e1ecea7998ab4c68918f18fdf64c84916c078b37': 2, 'be08c53fca35c3ac0b2bddc1585f66566ef52618': 2, '5003254a139570883b10bbaa7ca34128c77d4c89': 2}
supervised learning	experiment	{'e1ecea7998ab4c68918f18fdf64c84916c078b37': 2, 'be08c53fca35c3ac0b2bddc1585f66566ef52618': 2, '5003254a139570883b10bbaa7ca34128c77d4c89': 2}
supervised learning	preprocessor	{'e1ecea7998ab4c68918f18fdf64c84916c078b37': 2, 'be08c53fca35c3ac0b2bddc1585f66566ef52618': 2, '5003254a139570883b10bbaa7ca34128c77d4c89': 2}
missing data	fuzzy control system	{'e1ecea7998ab4c68918f18fdf64c84916c078b37': 2, 'be08c53fca35c3ac0b2bddc1585f66566ef52618': 2, '5003254a139570883b10bbaa7ca34128c77d4c89': 2}
missing data	experiment	{'e1ecea7998ab4c68918f18fdf64c84916c078b37': 2, 'be08c53fca35c3ac0b2bddc1585f66566ef52618': 2, '5003254a139570883b10bbaa7ca34128c77d4c89': 2}
missing data	preprocessor	{'e1ecea7998ab4c68918f18fdf64c84916c078b37': 2, 'be08c53fca35c3ac0b2bddc1585f66566ef52618': 2, '5003254a139570883b10bbaa7ca34128c77d4c89': 2}
fuzzy control system	experiment	{'e1ecea7998ab4c68918f18fdf64c84916c078b37': 2, 'be08c53fca35c3ac0b2bddc1585f66566ef52618': 2, '5003254a139570883b10bbaa7ca34128c77d4c89': 2, '2683a2090db2d79123941d007ed0096d750a7eee': 2}
fuzzy control system	preprocessor	{'e1ecea7998ab4c68918f18fdf64c84916c078b37': 2, 'be08c53fca35c3ac0b2bddc1585f66566ef52618': 2, '5003254a139570883b10bbaa7ca34128c77d4c89': 2}
experiment	preprocessor	{'e1ecea7998ab4c68918f18fdf64c84916c078b37': 2, 'be08c53fca35c3ac0b2bddc1585f66566ef52618': 2, '5003254a139570883b10bbaa7ca34128c77d4c89': 2}
simulation	interference (communication)	{'29a190468235200834c3b43f5724962543b5ae8e': 2, '9c05cc7c557e7dcb90f21885847306777f0225f3': 2}
simulation	algorithm	{'e8c45f5dd2b9cd3a1f4fab939daa4c15f33dec3b': 2, 'e2acf01f0b133df820cf47709a2341f4ecac9695': 2, '9407026e1de7cc96137a81ec5e37d16c2f921ca6': 2}
interference (communication)	algorithm	{'445f8d997d716213be2e4a1bfdeef5ae6ceb8758': 2}
search results	user behavior	{'36daad7e6a0b64e29e6cc5fde342dbb5c903ac36': 2}
artificial neural network	recurrent neural network	{'2bd4b2c6ad44fbcc12d2072d463713a3df8e74bb': 2, '76eddfeade1369f7f9e147ad8ae2fb6fc83e274d': 2}
artificial neural network	neural network simulation	{'2bd4b2c6ad44fbcc12d2072d463713a3df8e74bb': 2, '76eddfeade1369f7f9e147ad8ae2fb6fc83e274d': 2, '4315ce8a394eaccda5ad9b8714ff77d39c87ac65': 2, 'd453abc3346cc8a8d24ce4a3f66c8c9d578b2015': 2}
artificial neural network	social inequality	{'3203e6c5b896f0003029bf7d94a1f683150fa4fb': 2}
recurrent neural network	neural network simulation	{'2bd4b2c6ad44fbcc12d2072d463713a3df8e74bb': 2, '76eddfeade1369f7f9e147ad8ae2fb6fc83e274d': 2}
telecommunications link	simulation	{'29a190468235200834c3b43f5724962543b5ae8e': 2, '9c05cc7c557e7dcb90f21885847306777f0225f3': 2}
telecommunications link	interference (communication)	{'ed1fb7bdaa0b44e183126eb251329aad6735914e': 2, 'ef7f015ae96e553682f45eb902f67ef322f72345': 2, '20f11485180fff208e53758cb213d1e258e7ed72': 2, '29a190468235200834c3b43f5724962543b5ae8e': 2, '9c05cc7c557e7dcb90f21885847306777f0225f3': 2}
telecommunications link	reinforcement learning	{'ed1fb7bdaa0b44e183126eb251329aad6735914e': 2, 'ef7f015ae96e553682f45eb902f67ef322f72345': 2, '20f11485180fff208e53758cb213d1e258e7ed72': 2}
interference (communication)	reinforcement learning	{'ed1fb7bdaa0b44e183126eb251329aad6735914e': 2, 'ef7f015ae96e553682f45eb902f67ef322f72345': 2, '20f11485180fff208e53758cb213d1e258e7ed72': 2}
interference (communication)	q-learning	{'445f8d997d716213be2e4a1bfdeef5ae6ceb8758': 2}
algorithm	q-learning	{'445f8d997d716213be2e4a1bfdeef5ae6ceb8758': 2}
approach improves	latent factors	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
approach improves	exploit parallel architectures	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
approach improves	nips 2011 workshop	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
approach improves	sparse coding	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
approach improves	learning hierarchical models	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
approach improves	transfer learning challenge	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
approach improves	training set size	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
approach improves	supervised learning capabilities	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
approach improves	dramatically increase	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
approach improves	prior work	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
approach improves	factor model	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
latent factors	exploit parallel architectures	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
latent factors	nips 2011 workshop	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
latent factors	sparse coding	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
latent factors	learning hierarchical models	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
latent factors	transfer learning challenge	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
latent factors	training set size	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
latent factors	supervised learning capabilities	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
latent factors	dramatically increase	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
latent factors	prior work	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
latent factors	factor model	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
exploit parallel architectures	nips 2011 workshop	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
exploit parallel architectures	sparse coding	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
exploit parallel architectures	learning hierarchical models	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
exploit parallel architectures	transfer learning challenge	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
exploit parallel architectures	training set size	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
exploit parallel architectures	supervised learning capabilities	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
exploit parallel architectures	dramatically increase	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
exploit parallel architectures	prior work	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
exploit parallel architectures	factor model	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
nips 2011 workshop	sparse coding	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
nips 2011 workshop	learning hierarchical models	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
nips 2011 workshop	transfer learning challenge	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
nips 2011 workshop	training set size	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
nips 2011 workshop	supervised learning capabilities	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
nips 2011 workshop	dramatically increase	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
nips 2011 workshop	prior work	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
nips 2011 workshop	factor model	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
sparse coding	learning hierarchical models	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
sparse coding	transfer learning challenge	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
sparse coding	training set size	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
sparse coding	supervised learning capabilities	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
sparse coding	dramatically increase	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
sparse coding	prior work	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
sparse coding	factor model	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
learning hierarchical models	transfer learning challenge	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
learning hierarchical models	training set size	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
learning hierarchical models	supervised learning capabilities	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
learning hierarchical models	dramatically increase	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
learning hierarchical models	prior work	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
learning hierarchical models	factor model	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
transfer learning challenge	training set size	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
transfer learning challenge	supervised learning capabilities	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
transfer learning challenge	dramatically increase	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
transfer learning challenge	prior work	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
transfer learning challenge	factor model	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
training set size	supervised learning capabilities	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
training set size	dramatically increase	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
training set size	prior work	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
training set size	factor model	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
supervised learning capabilities	dramatically increase	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
supervised learning capabilities	prior work	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
supervised learning capabilities	factor model	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
dramatically increase	prior work	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
dramatically increase	factor model	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
prior work	factor model	{'9c328add4bbf2f772b24ee0efb7ad0386a64a173': 2, '31e7de2233e356105629e9900b3cb20ec9b9bba6': 2, 'd65854cdfeee4670823bca9f2f6d08f0771758e3': 2}
simulation	cognitive radio	{'e8c45f5dd2b9cd3a1f4fab939daa4c15f33dec3b': 2, 'e2acf01f0b133df820cf47709a2341f4ecac9695': 2, '9407026e1de7cc96137a81ec5e37d16c2f921ca6': 2}
cognitive radio	algorithm	{'e8c45f5dd2b9cd3a1f4fab939daa4c15f33dec3b': 2, 'e2acf01f0b133df820cf47709a2341f4ecac9695': 2, '9407026e1de7cc96137a81ec5e37d16c2f921ca6': 2, '445f8d997d716213be2e4a1bfdeef5ae6ceb8758': 2}
benchmark (computing)	particle swarm optimization	{'4fe434ef63c8685ab13a7f5c2279c4af1b70f718': 2}
benchmark (computing)	mathematical optimization	{'ae2a115f6192a2bdcab2516747734005391e6aac': 2, '4fe434ef63c8685ab13a7f5c2279c4af1b70f718': 2}
particle swarm optimization	mathematical optimization	{'4fe434ef63c8685ab13a7f5c2279c4af1b70f718': 2, '92dcd1df0cbcc7dbf9dbf55f5325d21193d3b0d8': 2}
algorithm	mathematical optimization	{'7aa2e787d8b0b53144d92fd9ccb0332e1f24623b': 2}
premature convergence	mathematical optimization	{'2683a2090db2d79123941d007ed0096d750a7eee': 2}
radio frequency	simulation	{'e8c45f5dd2b9cd3a1f4fab939daa4c15f33dec3b': 2, 'e2acf01f0b133df820cf47709a2341f4ecac9695': 2, '9407026e1de7cc96137a81ec5e37d16c2f921ca6': 2}
radio frequency	cognitive radio	{'e8c45f5dd2b9cd3a1f4fab939daa4c15f33dec3b': 2, 'e2acf01f0b133df820cf47709a2341f4ecac9695': 2, '9407026e1de7cc96137a81ec5e37d16c2f921ca6': 2}
radio frequency	algorithm	{'e8c45f5dd2b9cd3a1f4fab939daa4c15f33dec3b': 2, 'e2acf01f0b133df820cf47709a2341f4ecac9695': 2, '9407026e1de7cc96137a81ec5e37d16c2f921ca6': 2}
radio frequency	receiver operating characteristic	{'e8c45f5dd2b9cd3a1f4fab939daa4c15f33dec3b': 2, 'e2acf01f0b133df820cf47709a2341f4ecac9695': 2, '9407026e1de7cc96137a81ec5e37d16c2f921ca6': 2}
radio frequency	cyclostationary process	{'e8c45f5dd2b9cd3a1f4fab939daa4c15f33dec3b': 2, 'e2acf01f0b133df820cf47709a2341f4ecac9695': 2, '9407026e1de7cc96137a81ec5e37d16c2f921ca6': 2}
radio frequency	autonomous robot	{'e8c45f5dd2b9cd3a1f4fab939daa4c15f33dec3b': 2, 'e2acf01f0b133df820cf47709a2341f4ecac9695': 2, '9407026e1de7cc96137a81ec5e37d16c2f921ca6': 2}
radio frequency	cognition	{'e8c45f5dd2b9cd3a1f4fab939daa4c15f33dec3b': 2, 'e2acf01f0b133df820cf47709a2341f4ecac9695': 2, '9407026e1de7cc96137a81ec5e37d16c2f921ca6': 2}
simulation	receiver operating characteristic	{'e8c45f5dd2b9cd3a1f4fab939daa4c15f33dec3b': 2, 'e2acf01f0b133df820cf47709a2341f4ecac9695': 2, '9407026e1de7cc96137a81ec5e37d16c2f921ca6': 2}
simulation	cyclostationary process	{'e8c45f5dd2b9cd3a1f4fab939daa4c15f33dec3b': 2, 'e2acf01f0b133df820cf47709a2341f4ecac9695': 2, '9407026e1de7cc96137a81ec5e37d16c2f921ca6': 2}
simulation	autonomous robot	{'e8c45f5dd2b9cd3a1f4fab939daa4c15f33dec3b': 2, 'e2acf01f0b133df820cf47709a2341f4ecac9695': 2, '9407026e1de7cc96137a81ec5e37d16c2f921ca6': 2}
simulation	cognition	{'e8c45f5dd2b9cd3a1f4fab939daa4c15f33dec3b': 2, 'e2acf01f0b133df820cf47709a2341f4ecac9695': 2, '9407026e1de7cc96137a81ec5e37d16c2f921ca6': 2}
cognitive radio	receiver operating characteristic	{'e8c45f5dd2b9cd3a1f4fab939daa4c15f33dec3b': 2, 'e2acf01f0b133df820cf47709a2341f4ecac9695': 2, '9407026e1de7cc96137a81ec5e37d16c2f921ca6': 2}
cognitive radio	cyclostationary process	{'e8c45f5dd2b9cd3a1f4fab939daa4c15f33dec3b': 2, 'e2acf01f0b133df820cf47709a2341f4ecac9695': 2, '9407026e1de7cc96137a81ec5e37d16c2f921ca6': 2}
cognitive radio	autonomous robot	{'e8c45f5dd2b9cd3a1f4fab939daa4c15f33dec3b': 2, 'e2acf01f0b133df820cf47709a2341f4ecac9695': 2, '9407026e1de7cc96137a81ec5e37d16c2f921ca6': 2}
cognitive radio	cognition	{'e8c45f5dd2b9cd3a1f4fab939daa4c15f33dec3b': 2, 'e2acf01f0b133df820cf47709a2341f4ecac9695': 2, '9407026e1de7cc96137a81ec5e37d16c2f921ca6': 2}
algorithm	receiver operating characteristic	{'e8c45f5dd2b9cd3a1f4fab939daa4c15f33dec3b': 2, 'e2acf01f0b133df820cf47709a2341f4ecac9695': 2, '9407026e1de7cc96137a81ec5e37d16c2f921ca6': 2}
algorithm	cyclostationary process	{'e8c45f5dd2b9cd3a1f4fab939daa4c15f33dec3b': 2, 'e2acf01f0b133df820cf47709a2341f4ecac9695': 2, '9407026e1de7cc96137a81ec5e37d16c2f921ca6': 2}
algorithm	autonomous robot	{'e8c45f5dd2b9cd3a1f4fab939daa4c15f33dec3b': 2, 'e2acf01f0b133df820cf47709a2341f4ecac9695': 2, '9407026e1de7cc96137a81ec5e37d16c2f921ca6': 2}
algorithm	cognition	{'e8c45f5dd2b9cd3a1f4fab939daa4c15f33dec3b': 2, 'e2acf01f0b133df820cf47709a2341f4ecac9695': 2, '9407026e1de7cc96137a81ec5e37d16c2f921ca6': 2}
receiver operating characteristic	cyclostationary process	{'e8c45f5dd2b9cd3a1f4fab939daa4c15f33dec3b': 2, 'e2acf01f0b133df820cf47709a2341f4ecac9695': 2, '9407026e1de7cc96137a81ec5e37d16c2f921ca6': 2}
receiver operating characteristic	autonomous robot	{'e8c45f5dd2b9cd3a1f4fab939daa4c15f33dec3b': 2, 'e2acf01f0b133df820cf47709a2341f4ecac9695': 2, '9407026e1de7cc96137a81ec5e37d16c2f921ca6': 2}
receiver operating characteristic	cognition	{'e8c45f5dd2b9cd3a1f4fab939daa4c15f33dec3b': 2, 'e2acf01f0b133df820cf47709a2341f4ecac9695': 2, '9407026e1de7cc96137a81ec5e37d16c2f921ca6': 2}
cyclostationary process	autonomous robot	{'e8c45f5dd2b9cd3a1f4fab939daa4c15f33dec3b': 2, 'e2acf01f0b133df820cf47709a2341f4ecac9695': 2, '9407026e1de7cc96137a81ec5e37d16c2f921ca6': 2}
cyclostationary process	cognition	{'e8c45f5dd2b9cd3a1f4fab939daa4c15f33dec3b': 2, 'e2acf01f0b133df820cf47709a2341f4ecac9695': 2, '9407026e1de7cc96137a81ec5e37d16c2f921ca6': 2}
autonomous robot	cognition	{'e8c45f5dd2b9cd3a1f4fab939daa4c15f33dec3b': 2, 'e2acf01f0b133df820cf47709a2341f4ecac9695': 2, '9407026e1de7cc96137a81ec5e37d16c2f921ca6': 2}
