cognitive radio	software deployment	{'c64756dd500db112b665570730e3ad13d76ca413': 2}
interference (communication)	software deployment	{'c64756dd500db112b665570730e3ad13d76ca413': 2}
multitier architecture	software deployment	{'c64756dd500db112b665570730e3ad13d76ca413': 2}
time complexity	lyapunov fractal	{'3ff39748f0016f58da7a3e81623ad435080e286e': 2}
cognitive radio	interaction	{'311de9fe12f62d5c9ceea1b115d77adefd128f54': 2}
cognitive radio	algorithm	{'e8c45f5dd2b9cd3a1f4fab939daa4c15f33dec3b': 2, '9407026e1de7cc96137a81ec5e37d16c2f921ca6': 2}
cognitive radio	reinforcement learning	{'311de9fe12f62d5c9ceea1b115d77adefd128f54': 2, '9407026e1de7cc96137a81ec5e37d16c2f921ca6': 2, 'e8c45f5dd2b9cd3a1f4fab939daa4c15f33dec3b': 2}
reinforcement learning	interaction	{'311de9fe12f62d5c9ceea1b115d77adefd128f54': 2}
question search	queried question based	{'fdaa9446c82a02fba5d3022b2a4f5e726d8d4704': 2, 'aaea73b80aa2bedf46aa5152e9345ad1a16db0ae': 2}
cognitive radio	autonomous robot	{'e8c45f5dd2b9cd3a1f4fab939daa4c15f33dec3b': 2, '9407026e1de7cc96137a81ec5e37d16c2f921ca6': 2}
algorithm	autonomous robot	{'e8c45f5dd2b9cd3a1f4fab939daa4c15f33dec3b': 2, '9407026e1de7cc96137a81ec5e37d16c2f921ca6': 2}
algorithm	mathematical optimization	{'6fd000cbdd671055f0395c529f73bd13593a5e33': 2}
dependent deep	network hmms	{'6119ecda19af52efb66331e3619e639be6f86c75': 2}
dependent deep	mixture hmms	{'6119ecda19af52efb66331e3619e639be6f86c75': 2}
dependent deep	discriminatively trained gaussian	{'6119ecda19af52efb66331e3619e639be6f86c75': 2}
network hmms	mixture hmms	{'6119ecda19af52efb66331e3619e639be6f86c75': 2}
network hmms	discriminatively trained gaussian	{'6119ecda19af52efb66331e3619e639be6f86c75': 2}
mixture hmms	discriminatively trained gaussian	{'6119ecda19af52efb66331e3619e639be6f86c75': 2}
discrepancy function	generalization error	{'af283064bd25954d2bfeaa413eb8c7ad598e6bb0': 2, '1660da5944843414ef2384268656ab7a45cd7650': 2, '47fc2fbf541a2c664e351f38857665d8072d23c7': 2}
discrepancy function	maximal set	{'af283064bd25954d2bfeaa413eb8c7ad598e6bb0': 2, '1660da5944843414ef2384268656ab7a45cd7650': 2, '47fc2fbf541a2c664e351f38857665d8072d23c7': 2}
generalization error	maximal set	{'af283064bd25954d2bfeaa413eb8c7ad598e6bb0': 2, '1660da5944843414ef2384268656ab7a45cd7650': 2, '47fc2fbf541a2c664e351f38857665d8072d23c7': 2}
multiple secondary users	key idea	{'8a67620c1226ec0d458662fb4e9cd665385a84eb': 2, '7bdb68a1cc09ac0e28b7a20628571c487b95cfe2': 2, '4e45560a6c985588c25b9f39f0a6c209e49a8dfd': 2}
multiple secondary users	multiple primary users	{'8a67620c1226ec0d458662fb4e9cd665385a84eb': 2, '7bdb68a1cc09ac0e28b7a20628571c487b95cfe2': 2, '4e45560a6c985588c25b9f39f0a6c209e49a8dfd': 2}
multiple secondary users	pus negotiate	{'8a67620c1226ec0d458662fb4e9cd665385a84eb': 2, '7bdb68a1cc09ac0e28b7a20628571c487b95cfe2': 2, '4e45560a6c985588c25b9f39f0a6c209e49a8dfd': 2}
multiple secondary users	proposed algorithm	{'8a67620c1226ec0d458662fb4e9cd665385a84eb': 2, '7bdb68a1cc09ac0e28b7a20628571c487b95cfe2': 2, '4e45560a6c985588c25b9f39f0a6c209e49a8dfd': 2}
key idea	multiple primary users	{'8a67620c1226ec0d458662fb4e9cd665385a84eb': 2, '7bdb68a1cc09ac0e28b7a20628571c487b95cfe2': 2, '4e45560a6c985588c25b9f39f0a6c209e49a8dfd': 2}
key idea	pus negotiate	{'8a67620c1226ec0d458662fb4e9cd665385a84eb': 2, '7bdb68a1cc09ac0e28b7a20628571c487b95cfe2': 2, '4e45560a6c985588c25b9f39f0a6c209e49a8dfd': 2}
key idea	proposed algorithm	{'8a67620c1226ec0d458662fb4e9cd665385a84eb': 2, '7bdb68a1cc09ac0e28b7a20628571c487b95cfe2': 2, '4e45560a6c985588c25b9f39f0a6c209e49a8dfd': 2}
multiple primary users	pus negotiate	{'8a67620c1226ec0d458662fb4e9cd665385a84eb': 2, '7bdb68a1cc09ac0e28b7a20628571c487b95cfe2': 2, '4e45560a6c985588c25b9f39f0a6c209e49a8dfd': 2}
multiple primary users	proposed algorithm	{'8a67620c1226ec0d458662fb4e9cd665385a84eb': 2, '7bdb68a1cc09ac0e28b7a20628571c487b95cfe2': 2, '4e45560a6c985588c25b9f39f0a6c209e49a8dfd': 2}
pus negotiate	proposed algorithm	{'8a67620c1226ec0d458662fb4e9cd665385a84eb': 2, '7bdb68a1cc09ac0e28b7a20628571c487b95cfe2': 2, '4e45560a6c985588c25b9f39f0a6c209e49a8dfd': 2}
artificial neural network	impulses	{'164057e7f3416b8f2878d2a7d422ce287a79a2e0': 2}
artificial neural network	distributed delays	{'164057e7f3416b8f2878d2a7d422ce287a79a2e0': 2}
artificial neural network	hopfield-type neural networks	{'164057e7f3416b8f2878d2a7d422ce287a79a2e0': 2}
impulses	distributed delays	{'164057e7f3416b8f2878d2a7d422ce287a79a2e0': 2}
impulses	hopfield-type neural networks	{'164057e7f3416b8f2878d2a7d422ce287a79a2e0': 2}
distributed delays	hopfield-type neural networks	{'164057e7f3416b8f2878d2a7d422ce287a79a2e0': 2}
particle swarm optimization	differential evolution	{'3a6d666fcf31a9c5ea4cb52746280ef013dbecd4': 2, 'de5c13f8e479da1c1d8d2a58054b2bafa6f9fe2c': 2, '6aabd3020a695ed08826f225d09c1b7a284bc755': 2}
particle swarm optimization	resonance	{'2287d8ee63ac7498ac94bcac451f39f323276377': 2, 'd68a1893e0c4134c1a0d2864eaa8499551eb87a5': 2, 'be8e89bd0f4d888c1a1a32372bc2122ab281bd89': 2}
particle swarm optimization	plasmon	{'2287d8ee63ac7498ac94bcac451f39f323276377': 2, 'd68a1893e0c4134c1a0d2864eaa8499551eb87a5': 2, 'be8e89bd0f4d888c1a1a32372bc2122ab281bd89': 2}
particle swarm optimization	tree rearrangement	{'2287d8ee63ac7498ac94bcac451f39f323276377': 2, 'd68a1893e0c4134c1a0d2864eaa8499551eb87a5': 2, 'be8e89bd0f4d888c1a1a32372bc2122ab281bd89': 2}
particle swarm optimization	mathematical optimization	{'2287d8ee63ac7498ac94bcac451f39f323276377': 2, 'd68a1893e0c4134c1a0d2864eaa8499551eb87a5': 2, 'be8e89bd0f4d888c1a1a32372bc2122ab281bd89': 2}
resonance	plasmon	{'2287d8ee63ac7498ac94bcac451f39f323276377': 2, 'd68a1893e0c4134c1a0d2864eaa8499551eb87a5': 2, 'be8e89bd0f4d888c1a1a32372bc2122ab281bd89': 2}
resonance	tree rearrangement	{'2287d8ee63ac7498ac94bcac451f39f323276377': 2, 'd68a1893e0c4134c1a0d2864eaa8499551eb87a5': 2, 'be8e89bd0f4d888c1a1a32372bc2122ab281bd89': 2}
resonance	mathematical optimization	{'2287d8ee63ac7498ac94bcac451f39f323276377': 2, 'd68a1893e0c4134c1a0d2864eaa8499551eb87a5': 2, 'be8e89bd0f4d888c1a1a32372bc2122ab281bd89': 2}
plasmon	tree rearrangement	{'2287d8ee63ac7498ac94bcac451f39f323276377': 2, 'd68a1893e0c4134c1a0d2864eaa8499551eb87a5': 2, 'be8e89bd0f4d888c1a1a32372bc2122ab281bd89': 2}
plasmon	mathematical optimization	{'2287d8ee63ac7498ac94bcac451f39f323276377': 2, 'd68a1893e0c4134c1a0d2864eaa8499551eb87a5': 2, 'be8e89bd0f4d888c1a1a32372bc2122ab281bd89': 2}
tree rearrangement	mathematical optimization	{'2287d8ee63ac7498ac94bcac451f39f323276377': 2, 'd68a1893e0c4134c1a0d2864eaa8499551eb87a5': 2, 'be8e89bd0f4d888c1a1a32372bc2122ab281bd89': 2}
artificial neural network	synchronization (computer science)	{'6815d26cf8d06fe99e2a14a60171dd60245715b8': 2}
artificial neural network	time complexity	{'3ff39748f0016f58da7a3e81623ad435080e286e': 2}
artificial neural network	numerical analysis	{'622cd0cd6537cf0b6019460bf5af870a939f4230': 2, 'ecf7ddbfa0c7603a46b9dccb1c0adcf60d2dcc2b': 2, '2d9275ece979d2e189f689679f32500edff003f9': 2, '45ceab6f78941565533683e0d4fb3f60f8483681': 2}
artificial neural network	neural network simulation	{'622cd0cd6537cf0b6019460bf5af870a939f4230': 2, '6ff12f57911d4b1238b761b160a68f5bb8e2cbc8': 2}
artificial neural network	nonlinear system	{'85907a7f816b4bd0c847130344067145090812d0': 2, '9b0fc202d2921514e45be76165c105a4ea07859a': 2}
artificial neural network	approximation algorithm	{'85907a7f816b4bd0c847130344067145090812d0': 2, '9b0fc202d2921514e45be76165c105a4ea07859a': 2}
artificial neural network	lyapunov fractal	{'622cd0cd6537cf0b6019460bf5af870a939f4230': 2, 'ecf7ddbfa0c7603a46b9dccb1c0adcf60d2dcc2b': 2, '2d9275ece979d2e189f689679f32500edff003f9': 2, '3ff39748f0016f58da7a3e81623ad435080e286e': 2, '45ceab6f78941565533683e0d4fb3f60f8483681': 2}
nonlinear system	approximation algorithm	{'85907a7f816b4bd0c847130344067145090812d0': 2, '9b0fc202d2921514e45be76165c105a4ea07859a': 2}
lyapunov fractal	neural network simulation	{'622cd0cd6537cf0b6019460bf5af870a939f4230': 2}
algorithm	machine learning	{'c0182d50027f5a8cdd3445811566965498f1f46b': 2}
parameter adaptation	differential evolution	{'4fe434ef63c8685ab13a7f5c2279c4af1b70f718': 2, 'f4b54b7a2d24c40643b65c50ac47e0459a9ff831': 2}
multiple transmitting antennas	multiple receiving antennas	{'55b5c2b49974dd5be1ead71d4a86a8444d24db9a': 3}
mathematical optimization	differential evolution	{'6f0a9d8c1972a0dbe213709d2d47f6b7d1e81398': 2}
evolutionary algorithm	differential evolution	{'4fe434ef63c8685ab13a7f5c2279c4af1b70f718': 2}
centralized computing	quality of service	{'0deadd5c6c462f053a66e3c1f12550b525285403': 2}
artificial neural network	linear matrix inequality	{'3203e6c5b896f0003029bf7d94a1f683150fa4fb': 2, '622cd0cd6537cf0b6019460bf5af870a939f4230': 3, '6ff12f57911d4b1238b761b160a68f5bb8e2cbc8': 2}
artificial neural network	social inequality	{'6ff12f57911d4b1238b761b160a68f5bb8e2cbc8': 2}
numerical analysis	linear matrix inequality	{'8a007601dbdf779d9423c0575292116f50ef4667': 2, '622cd0cd6537cf0b6019460bf5af870a939f4230': 2}
numerical analysis	social inequality	{'8a007601dbdf779d9423c0575292116f50ef4667': 2}
linear matrix inequality	neural network simulation	{'622cd0cd6537cf0b6019460bf5af870a939f4230': 2, '6ff12f57911d4b1238b761b160a68f5bb8e2cbc8': 2}
linear matrix inequality	social inequality	{'8a007601dbdf779d9423c0575292116f50ef4667': 2, '6ff12f57911d4b1238b761b160a68f5bb8e2cbc8': 2}
neural network simulation	social inequality	{'6ff12f57911d4b1238b761b160a68f5bb8e2cbc8': 2}
mapreduce rounds	constant number	{'222b094780f0950533de11a65d91f281409072d8': 2}
hopfield network	lyapunov fractal	{'ecf7ddbfa0c7603a46b9dccb1c0adcf60d2dcc2b': 2, '2d9275ece979d2e189f689679f32500edff003f9': 2}
artificial neural network	spectral leakage	{'3203e6c5b896f0003029bf7d94a1f683150fa4fb': 3}
artificial neural network	broadcast delay	{'3203e6c5b896f0003029bf7d94a1f683150fa4fb': 3}
leakage delay 	linear matrix inequality 	{'3203e6c5b896f0003029bf7d94a1f683150fa4fb': 2}
linear matrix inequality	spectral leakage	{'3203e6c5b896f0003029bf7d94a1f683150fa4fb': 2}
linear matrix inequality	broadcast delay	{'3203e6c5b896f0003029bf7d94a1f683150fa4fb': 2}
spectral leakage	broadcast delay	{'3203e6c5b896f0003029bf7d94a1f683150fa4fb': 3}
stochastic neural network	artificial neural network	{'622cd0cd6537cf0b6019460bf5af870a939f4230': 2}
stochastic neural network	linear matrix inequality	{'622cd0cd6537cf0b6019460bf5af870a939f4230': 3}
stochastic neural network	lyapunov fractal	{'622cd0cd6537cf0b6019460bf5af870a939f4230': 2}
stochastic neural network	neural network simulation	{'622cd0cd6537cf0b6019460bf5af870a939f4230': 2}
method employs	paper describes	{'5a0481d573e9e81fae5f064450d23bb9019f2ef3': 2}
particle swarm optimization	s ability	{'f20ed04f2dc01b1ed8c2765565f2b9343cab71f0': 2, 'd525dd780ac282c474f37de5dad01c4bee88800f': 2}
particle swarm optimization	population diversity	{'f20ed04f2dc01b1ed8c2765565f2b9343cab71f0': 2, 'd525dd780ac282c474f37de5dad01c4bee88800f': 2}
s ability	population diversity	{'f20ed04f2dc01b1ed8c2765565f2b9343cab71f0': 2, 'd525dd780ac282c474f37de5dad01c4bee88800f': 2}
cognitive radio	quality of service	{'7e1fa0b22e2c2e97d4c2304f43693a127036462d': 2}
experimental results	knowledge base	{'2231372ada96dfad248ba7cae86285fce97120af': 2, 'a6f366a33751ba59eb5b425d12672e4b22211521': 2}
experimental results	entity linking	{'2231372ada96dfad248ba7cae86285fce97120af': 2, 'a6f366a33751ba59eb5b425d12672e4b22211521': 2}
knowledge base	entity linking	{'2231372ada96dfad248ba7cae86285fce97120af': 2, 'a6f366a33751ba59eb5b425d12672e4b22211521': 2}
construct proposal kernels	general framework	{'9c3b839f77c455e9b3ae7151c5c6031cdcb03f23': 2, '36fbf6a229133aabc57e331aea822eb172dcf121': 2}
construct proposal kernels	recently andrieu doucet	{'9c3b839f77c455e9b3ae7151c5c6031cdcb03f23': 2, '36fbf6a229133aabc57e331aea822eb172dcf121': 2}
construct proposal kernels	using particle filters	{'9c3b839f77c455e9b3ae7151c5c6031cdcb03f23': 2, '36fbf6a229133aabc57e331aea822eb172dcf121': 2}
general framework	recently andrieu doucet	{'9c3b839f77c455e9b3ae7151c5c6031cdcb03f23': 2, '36fbf6a229133aabc57e331aea822eb172dcf121': 2}
general framework	using particle filters	{'9c3b839f77c455e9b3ae7151c5c6031cdcb03f23': 2, '36fbf6a229133aabc57e331aea822eb172dcf121': 2}
recently andrieu doucet	using particle filters	{'9c3b839f77c455e9b3ae7151c5c6031cdcb03f23': 2, '36fbf6a229133aabc57e331aea822eb172dcf121': 2}
numerical analysis	hopfield network	{'ecf7ddbfa0c7603a46b9dccb1c0adcf60d2dcc2b': 2, '2d9275ece979d2e189f689679f32500edff003f9': 2}
numerical analysis	lyapunov fractal	{'ecf7ddbfa0c7603a46b9dccb1c0adcf60d2dcc2b': 3, '2d9275ece979d2e189f689679f32500edff003f9': 3, '45ceab6f78941565533683e0d4fb3f60f8483681': 2, '06c97d695b3d42f6e824b7c2754fec96e7db4b35': 2}
evolutionary algorithm	experiment	{'e1ecea7998ab4c68918f18fdf64c84916c078b37': 2, '5003254a139570883b10bbaa7ca34128c77d4c89': 2}
approximation algorithm	experiment	{'85907a7f816b4bd0c847130344067145090812d0': 2, '9b0fc202d2921514e45be76165c105a4ea07859a': 2}
hard problem	parallel applications	{'596903f260098124387a37a32fbef0997824f803': 2}
hard problem	important factor	{'596903f260098124387a37a32fbef0997824f803': 2}
hard problem	achieve high performance	{'596903f260098124387a37a32fbef0997824f803': 2}
parallel applications	important factor	{'596903f260098124387a37a32fbef0997824f803': 2}
parallel applications	achieve high performance	{'596903f260098124387a37a32fbef0997824f803': 2}
important factor	achieve high performance	{'596903f260098124387a37a32fbef0997824f803': 2}
increasingly inadequate	critical role	{'c1d94e6ebdb812ca61a0cfc494ae1f9c1ef56ff5': 2, 'aea0e7f888e5135e643b1fbfe6ff61650b4f6613': 2, 'b4dfb3647cde529132f7961ee69c8f792a804c5f': 2}
increasingly inadequate	topic navigation	{'c1d94e6ebdb812ca61a0cfc494ae1f9c1ef56ff5': 2, 'aea0e7f888e5135e643b1fbfe6ff61650b4f6613': 2, 'b4dfb3647cde529132f7961ee69c8f792a804c5f': 2}
increasingly inadequate	membership structure	{'c1d94e6ebdb812ca61a0cfc494ae1f9c1ef56ff5': 2, 'aea0e7f888e5135e643b1fbfe6ff61650b4f6613': 2, 'b4dfb3647cde529132f7961ee69c8f792a804c5f': 2}
increasingly inadequate	promising alternative	{'c1d94e6ebdb812ca61a0cfc494ae1f9c1ef56ff5': 2, 'aea0e7f888e5135e643b1fbfe6ff61650b4f6613': 2, 'b4dfb3647cde529132f7961ee69c8f792a804c5f': 2}
increasingly inadequate	coherent clusters allowing	{'c1d94e6ebdb812ca61a0cfc494ae1f9c1ef56ff5': 2, 'aea0e7f888e5135e643b1fbfe6ff61650b4f6613': 2, 'b4dfb3647cde529132f7961ee69c8f792a804c5f': 2}
increasingly inadequate	clustering results	{'c1d94e6ebdb812ca61a0cfc494ae1f9c1ef56ff5': 2, 'aea0e7f888e5135e643b1fbfe6ff61650b4f6613': 2, 'b4dfb3647cde529132f7961ee69c8f792a804c5f': 2}
increasingly inadequate	ranked lists	{'c1d94e6ebdb812ca61a0cfc494ae1f9c1ef56ff5': 2, 'aea0e7f888e5135e643b1fbfe6ff61650b4f6613': 2, 'b4dfb3647cde529132f7961ee69c8f792a804c5f': 2}
increasingly inadequate	long list	{'c1d94e6ebdb812ca61a0cfc494ae1f9c1ef56ff5': 2, 'aea0e7f888e5135e643b1fbfe6ff61650b4f6613': 2, 'b4dfb3647cde529132f7961ee69c8f792a804c5f': 2}
increasingly inadequate	common strategy	{'c1d94e6ebdb812ca61a0cfc494ae1f9c1ef56ff5': 2, 'aea0e7f888e5135e643b1fbfe6ff61650b4f6613': 2, 'b4dfb3647cde529132f7961ee69c8f792a804c5f': 2}
increasingly inadequate	disparate search results	{'c1d94e6ebdb812ca61a0cfc494ae1f9c1ef56ff5': 2, 'aea0e7f888e5135e643b1fbfe6ff61650b4f6613': 2, 'b4dfb3647cde529132f7961ee69c8f792a804c5f': 2}
increasingly inadequate	search engines	{'c1d94e6ebdb812ca61a0cfc494ae1f9c1ef56ff5': 2, 'aea0e7f888e5135e643b1fbfe6ff61650b4f6613': 2, 'b4dfb3647cde529132f7961ee69c8f792a804c5f': 2}
increasingly inadequate	automatic clustering procedure	{'c1d94e6ebdb812ca61a0cfc494ae1f9c1ef56ff5': 2, 'aea0e7f888e5135e643b1fbfe6ff61650b4f6613': 2, 'b4dfb3647cde529132f7961ee69c8f792a804c5f': 2}
increasingly inadequate	wiki interface	{'c1d94e6ebdb812ca61a0cfc494ae1f9c1ef56ff5': 2, 'aea0e7f888e5135e643b1fbfe6ff61650b4f6613': 2, 'b4dfb3647cde529132f7961ee69c8f792a804c5f': 2}
increasingly inadequate	introduce clusteringwiki	{'c1d94e6ebdb812ca61a0cfc494ae1f9c1ef56ff5': 2, 'aea0e7f888e5135e643b1fbfe6ff61650b4f6613': 2, 'b4dfb3647cde529132f7961ee69c8f792a804c5f': 2}
increasingly inadequate	search results	{'c1d94e6ebdb812ca61a0cfc494ae1f9c1ef56ff5': 2, 'aea0e7f888e5135e643b1fbfe6ff61650b4f6613': 2, 'b4dfb3647cde529132f7961ee69c8f792a804c5f': 2}
increasingly inadequate	search engine utility	{'c1d94e6ebdb812ca61a0cfc494ae1f9c1ef56ff5': 2, 'aea0e7f888e5135e643b1fbfe6ff61650b4f6613': 2, 'b4dfb3647cde529132f7961ee69c8f792a804c5f': 2}
increasingly inadequate	clustering divides	{'c1d94e6ebdb812ca61a0cfc494ae1f9c1ef56ff5': 2, 'aea0e7f888e5135e643b1fbfe6ff61650b4f6613': 2, 'b4dfb3647cde529132f7961ee69c8f792a804c5f': 2}
increasingly inadequate	unprecedented scale	{'c1d94e6ebdb812ca61a0cfc494ae1f9c1ef56ff5': 2, 'aea0e7f888e5135e643b1fbfe6ff61650b4f6613': 2, 'b4dfb3647cde529132f7961ee69c8f792a804c5f': 2}
increasingly inadequate	personalized presentation	{'c1d94e6ebdb812ca61a0cfc494ae1f9c1ef56ff5': 2, 'aea0e7f888e5135e643b1fbfe6ff61650b4f6613': 2, 'b4dfb3647cde529132f7961ee69c8f792a804c5f': 2}
increasingly inadequate	personalized clustering	{'c1d94e6ebdb812ca61a0cfc494ae1f9c1ef56ff5': 2, 'aea0e7f888e5135e643b1fbfe6ff61650b4f6613': 2, 'b4dfb3647cde529132f7961ee69c8f792a804c5f': 2}
increasingly inadequate	clustering algorithms	{'c1d94e6ebdb812ca61a0cfc494ae1f9c1ef56ff5': 2, 'aea0e7f888e5135e643b1fbfe6ff61650b4f6613': 2, 'b4dfb3647cde529132f7961ee69c8f792a804c5f': 2}
critical role	topic navigation	{'c1d94e6ebdb812ca61a0cfc494ae1f9c1ef56ff5': 2, 'aea0e7f888e5135e643b1fbfe6ff61650b4f6613': 2, 'b4dfb3647cde529132f7961ee69c8f792a804c5f': 2}
critical role	membership structure	{'c1d94e6ebdb812ca61a0cfc494ae1f9c1ef56ff5': 2, 'aea0e7f888e5135e643b1fbfe6ff61650b4f6613': 2, 'b4dfb3647cde529132f7961ee69c8f792a804c5f': 2}
critical role	promising alternative	{'c1d94e6ebdb812ca61a0cfc494ae1f9c1ef56ff5': 2, 'aea0e7f888e5135e643b1fbfe6ff61650b4f6613': 2, 'b4dfb3647cde529132f7961ee69c8f792a804c5f': 2}
critical role	coherent clusters allowing	{'c1d94e6ebdb812ca61a0cfc494ae1f9c1ef56ff5': 2, 'aea0e7f888e5135e643b1fbfe6ff61650b4f6613': 2, 'b4dfb3647cde529132f7961ee69c8f792a804c5f': 2}
critical role	clustering results	{'c1d94e6ebdb812ca61a0cfc494ae1f9c1ef56ff5': 2, 'aea0e7f888e5135e643b1fbfe6ff61650b4f6613': 2, 'b4dfb3647cde529132f7961ee69c8f792a804c5f': 2}
critical role	ranked lists	{'c1d94e6ebdb812ca61a0cfc494ae1f9c1ef56ff5': 2, 'aea0e7f888e5135e643b1fbfe6ff61650b4f6613': 2, 'b4dfb3647cde529132f7961ee69c8f792a804c5f': 2}
critical role	long list	{'c1d94e6ebdb812ca61a0cfc494ae1f9c1ef56ff5': 2, 'aea0e7f888e5135e643b1fbfe6ff61650b4f6613': 2, 'b4dfb3647cde529132f7961ee69c8f792a804c5f': 2}
critical role	common strategy	{'c1d94e6ebdb812ca61a0cfc494ae1f9c1ef56ff5': 2, 'aea0e7f888e5135e643b1fbfe6ff61650b4f6613': 2, 'b4dfb3647cde529132f7961ee69c8f792a804c5f': 2}
critical role	disparate search results	{'c1d94e6ebdb812ca61a0cfc494ae1f9c1ef56ff5': 2, 'aea0e7f888e5135e643b1fbfe6ff61650b4f6613': 2, 'b4dfb3647cde529132f7961ee69c8f792a804c5f': 2}
critical role	search engines	{'c1d94e6ebdb812ca61a0cfc494ae1f9c1ef56ff5': 2, 'aea0e7f888e5135e643b1fbfe6ff61650b4f6613': 2, 'b4dfb3647cde529132f7961ee69c8f792a804c5f': 2}
critical role	automatic clustering procedure	{'c1d94e6ebdb812ca61a0cfc494ae1f9c1ef56ff5': 2, 'aea0e7f888e5135e643b1fbfe6ff61650b4f6613': 2, 'b4dfb3647cde529132f7961ee69c8f792a804c5f': 2}
critical role	wiki interface	{'c1d94e6ebdb812ca61a0cfc494ae1f9c1ef56ff5': 2, 'aea0e7f888e5135e643b1fbfe6ff61650b4f6613': 2, 'b4dfb3647cde529132f7961ee69c8f792a804c5f': 2}
critical role	introduce clusteringwiki	{'c1d94e6ebdb812ca61a0cfc494ae1f9c1ef56ff5': 2, 'aea0e7f888e5135e643b1fbfe6ff61650b4f6613': 2, 'b4dfb3647cde529132f7961ee69c8f792a804c5f': 2}
critical role	search results	{'c1d94e6ebdb812ca61a0cfc494ae1f9c1ef56ff5': 2, 'aea0e7f888e5135e643b1fbfe6ff61650b4f6613': 2, 'b4dfb3647cde529132f7961ee69c8f792a804c5f': 2}
critical role	search engine utility	{'c1d94e6ebdb812ca61a0cfc494ae1f9c1ef56ff5': 2, 'aea0e7f888e5135e643b1fbfe6ff61650b4f6613': 2, 'b4dfb3647cde529132f7961ee69c8f792a804c5f': 2}
critical role	clustering divides	{'c1d94e6ebdb812ca61a0cfc494ae1f9c1ef56ff5': 2, 'aea0e7f888e5135e643b1fbfe6ff61650b4f6613': 2, 'b4dfb3647cde529132f7961ee69c8f792a804c5f': 2}
critical role	unprecedented scale	{'c1d94e6ebdb812ca61a0cfc494ae1f9c1ef56ff5': 2, 'aea0e7f888e5135e643b1fbfe6ff61650b4f6613': 2, 'b4dfb3647cde529132f7961ee69c8f792a804c5f': 2}
critical role	personalized presentation	{'c1d94e6ebdb812ca61a0cfc494ae1f9c1ef56ff5': 2, 'aea0e7f888e5135e643b1fbfe6ff61650b4f6613': 2, 'b4dfb3647cde529132f7961ee69c8f792a804c5f': 2}
critical role	personalized clustering	{'c1d94e6ebdb812ca61a0cfc494ae1f9c1ef56ff5': 2, 'aea0e7f888e5135e643b1fbfe6ff61650b4f6613': 2, 'b4dfb3647cde529132f7961ee69c8f792a804c5f': 2}
critical role	clustering algorithms	{'c1d94e6ebdb812ca61a0cfc494ae1f9c1ef56ff5': 2, 'aea0e7f888e5135e643b1fbfe6ff61650b4f6613': 2, 'b4dfb3647cde529132f7961ee69c8f792a804c5f': 2}
topic navigation	membership structure	{'c1d94e6ebdb812ca61a0cfc494ae1f9c1ef56ff5': 2, 'aea0e7f888e5135e643b1fbfe6ff61650b4f6613': 2, 'b4dfb3647cde529132f7961ee69c8f792a804c5f': 2}
topic navigation	promising alternative	{'c1d94e6ebdb812ca61a0cfc494ae1f9c1ef56ff5': 2, 'aea0e7f888e5135e643b1fbfe6ff61650b4f6613': 2, 'b4dfb3647cde529132f7961ee69c8f792a804c5f': 2}
