manual entry	improved organization	{'24a7ba21bfd774cd05a21e5c46388675293174d4': 2, '8a4a7ef183fd0ae5428eb8fc144ebdc9094357fb': 2}
manual entry	attribute information	{'24a7ba21bfd774cd05a21e5c46388675293174d4': 2, '8a4a7ef183fd0ae5428eb8fc144ebdc9094357fb': 2}
manual entry	automatically generated	{'24a7ba21bfd774cd05a21e5c46388675293174d4': 2, '8a4a7ef183fd0ae5428eb8fc144ebdc9094357fb': 2}
manual entry	semantic information	{'24a7ba21bfd774cd05a21e5c46388675293174d4': 2, '8a4a7ef183fd0ae5428eb8fc144ebdc9094357fb': 2}
semantic attributes allows	improved organization	{'24a7ba21bfd774cd05a21e5c46388675293174d4': 2, '8a4a7ef183fd0ae5428eb8fc144ebdc9094357fb': 2}
semantic attributes allows	attribute information	{'24a7ba21bfd774cd05a21e5c46388675293174d4': 2, '8a4a7ef183fd0ae5428eb8fc144ebdc9094357fb': 2}
semantic attributes allows	automatically generated	{'24a7ba21bfd774cd05a21e5c46388675293174d4': 2, '8a4a7ef183fd0ae5428eb8fc144ebdc9094357fb': 2}
semantic attributes allows	semantic information	{'24a7ba21bfd774cd05a21e5c46388675293174d4': 2, '8a4a7ef183fd0ae5428eb8fc144ebdc9094357fb': 2}
improved organization	attribute information	{'24a7ba21bfd774cd05a21e5c46388675293174d4': 2, '8a4a7ef183fd0ae5428eb8fc144ebdc9094357fb': 2}
improved organization	automatically generated	{'24a7ba21bfd774cd05a21e5c46388675293174d4': 2, '8a4a7ef183fd0ae5428eb8fc144ebdc9094357fb': 2}
improved organization	semantic information	{'24a7ba21bfd774cd05a21e5c46388675293174d4': 2, '8a4a7ef183fd0ae5428eb8fc144ebdc9094357fb': 2}
attribute information	automatically generated	{'24a7ba21bfd774cd05a21e5c46388675293174d4': 2, '8a4a7ef183fd0ae5428eb8fc144ebdc9094357fb': 2}
attribute information	semantic information	{'24a7ba21bfd774cd05a21e5c46388675293174d4': 2, '8a4a7ef183fd0ae5428eb8fc144ebdc9094357fb': 2}
automatically generated	semantic information	{'24a7ba21bfd774cd05a21e5c46388675293174d4': 2, '8a4a7ef183fd0ae5428eb8fc144ebdc9094357fb': 2}
complex networks	05.45.xt	{'618443e63001a18063f0a96f6cbfdf02b90f0608': 2}
complex networks	05.45.gg	{'618443e63001a18063f0a96f6cbfdf02b90f0608': 2}
data mining 	evolutionary algorithm	{'3b9149982dfa29ed68294bf4d1bd30230916b705': 2}
particle swarm optimization	adaptive neuro fuzzy inference system	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
particle swarm optimization	gradient descent	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
particle swarm optimization	recursion	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
particle swarm optimization	identification	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
particle swarm optimization	stability analysis	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
particle swarm optimization	anfis	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
particle swarm optimization	recursive least squares filter	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
particle swarm optimization	hybrid learning algorithm	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
particle swarm optimization	system identifier	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
particle swarm optimization	simulation	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
particle swarm optimization	lyapunov fractal	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
particle swarm optimization	machine learning	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
adaptive neuro fuzzy inference system	gradient descent	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
adaptive neuro fuzzy inference system	recursion	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
adaptive neuro fuzzy inference system	identification	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
adaptive neuro fuzzy inference system	stability analysis	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
adaptive neuro fuzzy inference system	anfis	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
adaptive neuro fuzzy inference system	recursive least squares filter	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
adaptive neuro fuzzy inference system	hybrid learning algorithm	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
adaptive neuro fuzzy inference system	system identifier	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
adaptive neuro fuzzy inference system	simulation	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
adaptive neuro fuzzy inference system	lyapunov fractal	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
adaptive neuro fuzzy inference system	machine learning	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
adaptive neuro fuzzy inference system	mathematical optimization	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
gradient descent	recursion	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
gradient descent	identification	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
gradient descent	stability analysis	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
gradient descent	anfis	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
gradient descent	recursive least squares filter	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
gradient descent	hybrid learning algorithm	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
gradient descent	system identifier	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
gradient descent	simulation	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
gradient descent	lyapunov fractal	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
gradient descent	machine learning	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
gradient descent	mathematical optimization	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
recursion	identification	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
recursion	stability analysis	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
recursion	anfis	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
recursion	recursive least squares filter	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
recursion	hybrid learning algorithm	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
recursion	system identifier	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
recursion	simulation	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
recursion	lyapunov fractal	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
recursion	machine learning	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
recursion	mathematical optimization	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
identification	stability analysis	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
identification	anfis	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
identification	recursive least squares filter	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
identification	hybrid learning algorithm	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
identification	system identifier	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
identification	simulation	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
identification	lyapunov fractal	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
identification	machine learning	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
identification	mathematical optimization	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
stability analysis	anfis	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
stability analysis	recursive least squares filter	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
stability analysis	hybrid learning algorithm	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
stability analysis	system identifier	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
stability analysis	simulation	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
stability analysis	lyapunov fractal	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
stability analysis	machine learning	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
stability analysis	mathematical optimization	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
anfis	recursive least squares filter	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
anfis	hybrid learning algorithm	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
anfis	system identifier	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
anfis	simulation	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
anfis	lyapunov fractal	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
anfis	machine learning	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
anfis	mathematical optimization	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
recursive least squares filter	hybrid learning algorithm	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
recursive least squares filter	system identifier	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
recursive least squares filter	simulation	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
recursive least squares filter	lyapunov fractal	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
recursive least squares filter	machine learning	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
recursive least squares filter	mathematical optimization	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
hybrid learning algorithm	system identifier	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
hybrid learning algorithm	simulation	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
hybrid learning algorithm	lyapunov fractal	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
hybrid learning algorithm	machine learning	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
hybrid learning algorithm	mathematical optimization	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
system identifier	simulation	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
system identifier	lyapunov fractal	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
system identifier	machine learning	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
system identifier	mathematical optimization	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
simulation	lyapunov fractal	{'2ede85f49eedb3c7a1b3209ba92ab7b12f10861e': 2, 'c8a1935cc38e43440977e665bb29b37e1acf46db': 2, 'c9cc6f9df67626977678cdacce5f1bea9a6708ef': 2}
